"name","scientificName","countryCode","decimalLongitude","decimalLatitude","key","basisOfRecord","publishingOrg","year","gbifID","taxa","acronym"
NA,"Brassica napus var. napus","FR",1.60661,49.2045,"2483444885","HUMAN_OBSERVATION",NA,2019,"2483444885","Brassica napus","BRANAP"
NA,"Brassica napus var. napus","FR",2.34703,48.85885,"2493430625","HUMAN_OBSERVATION",NA,2019,"2493430625","Brassica napus","BRANAP"
NA,"Brassica napus L.","EE",27.1,58.3,"2521285840","HUMAN_OBSERVATION",NA,2019,"2521285840","Brassica napus","BRANAP"
NA,"Brassica napus L.","RU",20.470072,54.950732,"2549972668","HUMAN_OBSERVATION",NA,2019,"2549972668","Brassica napus","BRANAP"
NA,"Brassica napus L.","BE",3.99304,50.73978,"2565859269","HUMAN_OBSERVATION",NA,2019,"2565859269","Brassica napus","BRANAP"
NA,"Brassica napus L.","AT",15.41694,47.06389,"2566066895","PRESERVED_SPECIMEN",NA,2019,"2566066895","Brassica napus","BRANAP"
NA,"Brassica napus L.","BE",4.09614,50.65163,"2592105111","HUMAN_OBSERVATION",NA,2019,"2592105111","Brassica napus","BRANAP"
NA,"Brassica napus L.","BE",5.81641,50.58581,"2592144169","HUMAN_OBSERVATION",NA,2019,"2592144169","Brassica napus","BRANAP"
NA,"Brassica napus L.","BE",5.84521,50.60343,"2592145177","HUMAN_OBSERVATION",NA,2019,"2592145177","Brassica napus","BRANAP"
NA,"Brassica napus L.","BE",5.84549,50.61242,"2592146660","HUMAN_OBSERVATION",NA,2019,"2592146660","Brassica napus","BRANAP"
NA,"Brassica napus L.","NO",7.118125,62.575921,"2252271679","HUMAN_OBSERVATION",NA,2019,"2252271679","Brassica napus","BRANAP"
NA,"Brassica napus subsp. oleifera (Moench) DC.","NO",7.966727,58.123296,"2252380823","HUMAN_OBSERVATION",NA,2019,"2252380823","Brassica napus","BRANAP"
NA,"Brassica napus L.","DE",8.980916,50.724613,"2269292108","HUMAN_OBSERVATION",NA,2019,"2269292108","Brassica napus","BRANAP"
NA,"Brassica napus subsp. napus","SE",14.824313,57.850038,"2272689698","HUMAN_OBSERVATION",NA,2019,"2272689698","Brassica napus","BRANAP"
NA,"Brassica napus subsp. napus","SE",13.101156,55.725887,"2272703953","HUMAN_OBSERVATION",NA,2019,"2272703953","Brassica napus","BRANAP"
NA,"Brassica napus subsp. napus","SE",16.459867,56.352526,"2272721802","HUMAN_OBSERVATION",NA,2019,"2272721802","Brassica napus","BRANAP"
NA,"Brassica napus subsp. napus","SE",14.759913,58.422,"2272762636","HUMAN_OBSERVATION",NA,2019,"2272762636","Brassica napus","BRANAP"
NA,"Brassica napus subsp. napus","SE",13.419797,55.69976,"2272810559","HUMAN_OBSERVATION",NA,2019,"2272810559","Brassica napus","BRANAP"
NA,"Brassica napus subsp. napus","SE",14.887079,59.170606,"2272837717","HUMAN_OBSERVATION",NA,2019,"2272837717","Brassica napus","BRANAP"
NA,"Brassica napus subsp. napus","SE",16.413056,56.347528,"2272838388","HUMAN_OBSERVATION",NA,2019,"2272838388","Brassica napus","BRANAP"
NA,"Brassica napus subsp. napus","SE",16.762482,56.885918,"2272860794","HUMAN_OBSERVATION",NA,2019,"2272860794","Brassica napus","BRANAP"
NA,"Brassica napus subsp. napus","SE",16.52663,56.704617,"2272929091","HUMAN_OBSERVATION",NA,2019,"2272929091","Brassica napus","BRANAP"
NA,"Brassica napus subsp. napus","SE",15.779258,56.027193,"2272946991","HUMAN_OBSERVATION",NA,2019,"2272946991","Brassica napus","BRANAP"
NA,"Brassica napus subsp. napus","SE",14.12511,56.149357,"2272965672","HUMAN_OBSERVATION",NA,2019,"2272965672","Brassica napus","BRANAP"
NA,"Brassica napus subsp. napus","SE",17.983356,59.371467,"2272970531","HUMAN_OBSERVATION",NA,2019,"2272970531","Brassica napus","BRANAP"
NA,"Brassica napus subsp. napus","SE",16.628355,56.834112,"2272971276","HUMAN_OBSERVATION",NA,2019,"2272971276","Brassica napus","BRANAP"
NA,"Brassica napus L.","SE",16.625148,56.774473,"2272990729","HUMAN_OBSERVATION",NA,2019,"2272990729","Brassica napus","BRANAP"
NA,"Brassica napus subsp. napus","SE",16.786413,56.954953,"2273003368","HUMAN_OBSERVATION",NA,2019,"2273003368","Brassica napus","BRANAP"
NA,"Brassica napus subsp. napus","SE",16.405932,56.313822,"2273073067","HUMAN_OBSERVATION",NA,2019,"2273073067","Brassica napus","BRANAP"
NA,"Brassica napus subsp. napus","SE",16.403659,56.329115,"2273074254","HUMAN_OBSERVATION",NA,2019,"2273074254","Brassica napus","BRANAP"
NA,"Brassica napus subsp. napus","SE",16.405995,56.280744,"2273076490","HUMAN_OBSERVATION",NA,2019,"2273076490","Brassica napus","BRANAP"
NA,"Brassica napus L.","NO",6.179978,62.471003,"2273539045","HUMAN_OBSERVATION",NA,2019,"2273539045","Brassica napus","BRANAP"
NA,"Brassica napus subsp. oleifera (Moench) DC.","NO",7.963736,58.135814,"2273548305","HUMAN_OBSERVATION",NA,2019,"2273548305","Brassica napus","BRANAP"
NA,"Brassica napus L.","NO",6.062936,62.509853,"2273613267","HUMAN_OBSERVATION",NA,2019,"2273613267","Brassica napus","BRANAP"
NA,"Brassica napus subsp. napus","SE",16.537077,59.621628,"2273666078","HUMAN_OBSERVATION",NA,2019,"2273666078","Brassica napus","BRANAP"
NA,"Brassica napus subsp. napus","SE",16.436071,56.424262,"2273667801","HUMAN_OBSERVATION",NA,2019,"2273667801","Brassica napus","BRANAP"
NA,"Brassica napus subsp. napus","SE",16.546357,59.612059,"2273669125","HUMAN_OBSERVATION",NA,2019,"2273669125","Brassica napus","BRANAP"
NA,"Brassica napus subsp. napus","SE",11.338122,58.461535,"2273730007","HUMAN_OBSERVATION",NA,2019,"2273730007","Brassica napus","BRANAP"
NA,"Brassica napus L.","BE",4.00775,51.10397,"2274206157","HUMAN_OBSERVATION",NA,2019,"2274206157","Brassica napus","BRANAP"
NA,"Brassica napus L.","BE",4.43536,50.75484,"2274206301","HUMAN_OBSERVATION",NA,2019,"2274206301","Brassica napus","BRANAP"
NA,"Brassica napus L.","BE",4.74948,50.91252,"2274206330","HUMAN_OBSERVATION",NA,2019,"2274206330","Brassica napus","BRANAP"
NA,"Brassica napus L.","BE",3.21097,51.18996,"2274206639","HUMAN_OBSERVATION",NA,2019,"2274206639","Brassica napus","BRANAP"
NA,"Brassica napus L.","BE",4.75652,51.19444,"2274207916","HUMAN_OBSERVATION",NA,2019,"2274207916","Brassica napus","BRANAP"
NA,"Brassica napus L.","BE",5.51653,50.86319,"2274208841","HUMAN_OBSERVATION",NA,2019,"2274208841","Brassica napus","BRANAP"
NA,"Brassica napus L.","BE",2.93183,51.23305,"2274209892","HUMAN_OBSERVATION",NA,2019,"2274209892","Brassica napus","BRANAP"
NA,"Brassica napus L.","BE",5.54348,51.25301,"2274213188","HUMAN_OBSERVATION",NA,2019,"2274213188","Brassica napus","BRANAP"
NA,"Brassica napus L.","BE",4.0499,51.2043,"2274213327","HUMAN_OBSERVATION",NA,2019,"2274213327","Brassica napus","BRANAP"
NA,"Brassica napus L.","BE",3.94821,51.01679,"2274214366","HUMAN_OBSERVATION",NA,2019,"2274214366","Brassica napus","BRANAP"
NA,"Brassica napus L.","BE",4.75652,51.19444,"2274214560","HUMAN_OBSERVATION",NA,2019,"2274214560","Brassica napus","BRANAP"
NA,"Brassica napus subsp. napus","SE",16.483106,57.126104,"2274395910","HUMAN_OBSERVATION",NA,2019,"2274395910","Brassica napus","BRANAP"
NA,"Brassica napus L.","BE",4.6029,50.7743,"2382840826","HUMAN_OBSERVATION",NA,2019,"2382840826","Brassica napus","BRANAP"
NA,"Brassica napus subsp. napus","SE",16.781347,56.887219,"2468292438","HUMAN_OBSERVATION",NA,2019,"2468292438","Brassica napus","BRANAP"
NA,"Brassica napus subsp. napus","SE",16.651612,56.858838,"2468353540","HUMAN_OBSERVATION",NA,2019,"2468353540","Brassica napus","BRANAP"
NA,"Brassica napus subsp. napus","SE",16.756491,56.92103,"2468535539","HUMAN_OBSERVATION",NA,2019,"2468535539","Brassica napus","BRANAP"
NA,"Brassica napus var. napus","FR",5.691205,49.13698,"2476991353","HUMAN_OBSERVATION",NA,2019,"2476991353","Brassica napus","BRANAP"
NA,"Brassica napus L.","GB",-1.1866,53.08777,"2534114174","HUMAN_OBSERVATION",NA,2019,"2534114174","Brassica napus","BRANAP"
NA,"Brassica napus L.","RU",65.587082,57.147785,"2549974112","HUMAN_OBSERVATION",NA,2019,"2549974112","Brassica napus","BRANAP"
NA,"Brassica napus L.","US",-93.221778,44.938803,"2283133151","HUMAN_OBSERVATION",NA,2019,"2283133151","Brassica napus","BRANAP"
NA,"Brassica napus subsp. napus","SE",16.386277,58.88336,"2285712628","HUMAN_OBSERVATION",NA,2019,"2285712628","Brassica napus","BRANAP"
NA,"Brassica napus subsp. napus","SE",15.164721,58.512067,"2285720818","HUMAN_OBSERVATION",NA,2019,"2285720818","Brassica napus","BRANAP"
NA,"Brassica napus subsp. napus","SE",15.164272,58.50852,"2285721802","HUMAN_OBSERVATION",NA,2019,"2285721802","Brassica napus","BRANAP"
NA,"Brassica napus subsp. napus","SE",16.874152,56.905573,"2285820108","HUMAN_OBSERVATION",NA,2019,"2285820108","Brassica napus","BRANAP"
NA,"Brassica napus L.","DE",10.457093,48.923981,"2294344984","HUMAN_OBSERVATION",NA,2019,"2294344984","Brassica napus","BRANAP"
NA,"Brassica napus L.","MX",-99.171417,19.361717,"2294581970","HUMAN_OBSERVATION",NA,2019,"2294581970","Brassica napus","BRANAP"
NA,"Brassica napus L.","RU",32.613953,52.839235,"2294673491","HUMAN_OBSERVATION",NA,2019,"2294673491","Brassica napus","BRANAP"
NA,"Brassica napus L.","DE",8.781005,50.601,"2294674715","HUMAN_OBSERVATION",NA,2019,"2294674715","Brassica napus","BRANAP"
NA,"Brassica napus subsp. napus","SE",16.837635,56.912934,"2302592468","HUMAN_OBSERVATION",NA,2019,"2302592468","Brassica napus","BRANAP"
NA,"Brassica napus subsp. napus","SE",16.533286,56.714606,"2302720439","HUMAN_OBSERVATION",NA,2019,"2302720439","Brassica napus","BRANAP"
NA,"Brassica napus L.","BR",-47.891408,-15.773053,"2311361555","HUMAN_OBSERVATION",NA,2019,"2311361555","Brassica napus","BRANAP"
NA,"Brassica napus L.","BE",5.35461,51.00908,"2313532751","HUMAN_OBSERVATION",NA,2019,"2313532751","Brassica napus","BRANAP"
NA,"Brassica napus L.","BE",3.31074,50.85974,"2313532759","HUMAN_OBSERVATION",NA,2019,"2313532759","Brassica napus","BRANAP"
NA,"Brassica napus L.","BE",4.26389,50.7393,"2313532760","HUMAN_OBSERVATION",NA,2019,"2313532760","Brassica napus","BRANAP"
NA,"Brassica napus L.","BE",5.48973,51.26992,"2313532762","HUMAN_OBSERVATION",NA,2019,"2313532762","Brassica napus","BRANAP"
NA,"Brassica napus L.","BE",4.29506,51.29147,"2313532768","HUMAN_OBSERVATION",NA,2019,"2313532768","Brassica napus","BRANAP"
NA,"Brassica napus subsp. napus","SE",15.843452,57.314242,"2328961975","HUMAN_OBSERVATION",NA,2019,"2328961975","Brassica napus","BRANAP"
NA,"Brassica napus subsp. oleifera (Moench) DC.","NO",10.809877,59.665261,"2333279199","HUMAN_OBSERVATION",NA,2019,"2333279199","Brassica napus","BRANAP"
NA,"Brassica napus L.","BE",3.31084,50.85969,"2382846969","HUMAN_OBSERVATION",NA,2019,"2382846969","Brassica napus","BRANAP"
NA,"Brassica napus L.","BE",4.24749,51.16101,"2382847952","HUMAN_OBSERVATION",NA,2019,"2382847952","Brassica napus","BRANAP"
NA,"Brassica napus L.","BE",5.75776,50.99107,"2382890349","HUMAN_OBSERVATION",NA,2019,"2382890349","Brassica napus","BRANAP"
NA,"Brassica napus subsp. napus","SE",15.232355,58.500222,"2412651592","HUMAN_OBSERVATION",NA,2019,"2412651592","Brassica napus","BRANAP"
NA,"Brassica napus L.","SE",13.118996,55.801,"2417883690","HUMAN_OBSERVATION",NA,2019,"2417883690","Brassica napus","BRANAP"
NA,"Brassica napus subsp. napus","SE",15.037627,60.756991,"2447563596","HUMAN_OBSERVATION",NA,2019,"2447563596","Brassica napus","BRANAP"
NA,"Brassica napus L.","RU",34.542635,53.055383,"2529402507","HUMAN_OBSERVATION",NA,2019,"2529402507","Brassica napus","BRANAP"
NA,"Brassica napus subsp. napus","SE",15.976645,58.214874,"2533086175","HUMAN_OBSERVATION",NA,2019,"2533086175","Brassica napus","BRANAP"
NA,"Brassica napus L.","RU",37.371473,55.648047,"2549976461","HUMAN_OBSERVATION",NA,2019,"2549976461","Brassica napus","BRANAP"
NA,"Brassica napus L.","RU",82.080546,53.388489,"2549976729","HUMAN_OBSERVATION",NA,2019,"2549976729","Brassica napus","BRANAP"
NA,"Brassica napus L.","RU",34.15466,53.095663,"2549978590","HUMAN_OBSERVATION",NA,2019,"2549978590","Brassica napus","BRANAP"
NA,"Brassica napus L.","RU",30.313298,59.835002,"2549978635","HUMAN_OBSERVATION",NA,2019,"2549978635","Brassica napus","BRANAP"
NA,"Brassica napus subsp. napus","BE",5.31299,50.83366,"2574869273","HUMAN_OBSERVATION",NA,2019,"2574869273","Brassica napus","BRANAP"
NA,"Brassica napus subsp. napus","SE",14.822247,58.332315,"2328788235","HUMAN_OBSERVATION",NA,2019,"2328788235","Brassica napus","BRANAP"
NA,"Brassica napus subsp. napus","SE",12.007071,57.855158,"2365778222","HUMAN_OBSERVATION",NA,2019,"2365778222","Brassica napus","BRANAP"
NA,"Brassica napus subsp. napus","SE",15.098515,57.43329,"2365778294","HUMAN_OBSERVATION",NA,2019,"2365778294","Brassica napus","BRANAP"
NA,"Brassica napus subsp. napus","SE",12.00655,57.854608,"2365820304","HUMAN_OBSERVATION",NA,2019,"2365820304","Brassica napus","BRANAP"
NA,"Brassica napus L.","RU",56.195075,58.006058,"2366136586","HUMAN_OBSERVATION",NA,2019,"2366136586","Brassica napus","BRANAP"
NA,"Brassica napus subsp. napus","SE",15.041535,58.517289,"2381653551","HUMAN_OBSERVATION",NA,2019,"2381653551","Brassica napus","BRANAP"
NA,"Brassica napus subsp. napus","SE",15.683291,58.381352,"2381705630","HUMAN_OBSERVATION",NA,2019,"2381705630","Brassica napus","BRANAP"
NA,"Brassica napus subsp. napus","SE",13.184834,55.722164,"2381751598","HUMAN_OBSERVATION",NA,2019,"2381751598","Brassica napus","BRANAP"
NA,"Brassica napus subsp. napus","SE",12.773307,56.748293,"2381851719","HUMAN_OBSERVATION",NA,2019,"2381851719","Brassica napus","BRANAP"
NA,"Brassica napus subsp. napus","SE",12.004591,57.854637,"2381955740","HUMAN_OBSERVATION",NA,2019,"2381955740","Brassica napus","BRANAP"
NA,"Brassica napus subsp. napus","SE",11.979178,57.888914,"2383027322","HUMAN_OBSERVATION",NA,2019,"2383027322","Brassica napus","BRANAP"
NA,"Brassica napus L.","BE",4.47636,51.44566,"2397448854","HUMAN_OBSERVATION",NA,2019,"2397448854","Brassica napus","BRANAP"
NA,"Brassica napus L.","BE",4.7847,50.98223,"2397448857","HUMAN_OBSERVATION",NA,2019,"2397448857","Brassica napus","BRANAP"
NA,"Brassica napus L.","BE",3.00102,51.25212,"2397448858","HUMAN_OBSERVATION",NA,2019,"2397448858","Brassica napus","BRANAP"
NA,"Brassica napus L.","BE",4.48152,51.37586,"2397448859","HUMAN_OBSERVATION",NA,2019,"2397448859","Brassica napus","BRANAP"
NA,"Brassica napus L.","BE",3.00102,51.25212,"2397448860","HUMAN_OBSERVATION",NA,2019,"2397448860","Brassica napus","BRANAP"
NA,"Brassica napus L.","BE",5.37179,50.96141,"2423910837","HUMAN_OBSERVATION",NA,2019,"2423910837","Brassica napus","BRANAP"
NA,"Brassica napus subsp. napus","SE",16.526693,56.704622,"2426072870","HUMAN_OBSERVATION",NA,2019,"2426072870","Brassica napus","BRANAP"
NA,"Brassica napus L.","NO",10.474,59.6972,"2430642285","HUMAN_OBSERVATION",NA,2019,"2430642285","Brassica napus","BRANAP"
NA,"Brassica napus var. napus","FR",-0.233925,49.18095,"2483314137","HUMAN_OBSERVATION",NA,2019,"2483314137","Brassica napus","BRANAP"
NA,"Brassica napus var. napus","FR",-0.23355,49.18269,"2483445066","HUMAN_OBSERVATION",NA,2019,"2483445066","Brassica napus","BRANAP"
NA,"Brassica napus L.","RU",47.483065,55.490215,"2549980436","HUMAN_OBSERVATION",NA,2019,"2549980436","Brassica napus","BRANAP"
NA,"Brassica napus L.","RU",104.199387,52.275337,"2549981665","HUMAN_OBSERVATION",NA,2019,"2549981665","Brassica napus","BRANAP"
NA,"Brassica napus L.","RU",104.24028,52.264758,"2549981695","HUMAN_OBSERVATION",NA,2019,"2549981695","Brassica napus","BRANAP"
NA,"Brassica napus L.","BE",3.65141,50.88023,"2574890292","HUMAN_OBSERVATION",NA,2019,"2574890292","Brassica napus","BRANAP"
NA,"Brassica napus subsp. napus","SE",13.255055,55.524151,"2383037606","HUMAN_OBSERVATION",NA,2019,"2383037606","Brassica napus","BRANAP"
NA,"Brassica napus L.","MX",-99.169571,19.35342,"2397662580","HUMAN_OBSERVATION",NA,2019,"2397662580","Brassica napus","BRANAP"
NA,"Brassica napus subsp. napus","SE",16.379261,56.454585,"2412677579","HUMAN_OBSERVATION",NA,2019,"2412677579","Brassica napus","BRANAP"
NA,"Brassica napus subsp. napus","SE",17.680462,59.336667,"2413006598","HUMAN_OBSERVATION",NA,2019,"2413006598","Brassica napus","BRANAP"
NA,"Brassica napus subsp. napus","SE",15.039855,58.515126,"2422063283","HUMAN_OBSERVATION",NA,2019,"2422063283","Brassica napus","BRANAP"
NA,"Brassica napus subsp. napus","SE",12.007071,57.855158,"2422076635","HUMAN_OBSERVATION",NA,2019,"2422076635","Brassica napus","BRANAP"
NA,"Brassica napus subsp. napus","SE",16.544704,56.750884,"2422088031","HUMAN_OBSERVATION",NA,2019,"2422088031","Brassica napus","BRANAP"
NA,"Brassica napus subsp. napus","SE",16.614485,56.833002,"2422150428","HUMAN_OBSERVATION",NA,2019,"2422150428","Brassica napus","BRANAP"
NA,"Brassica napus subsp. napus","NZ",-176.422533,-43.749321,"2423214015","HUMAN_OBSERVATION",NA,2019,"2423214015","Brassica napus","BRANAP"
NA,"Brassica napus L.","BE",5.69486,50.9004,"2423910802","HUMAN_OBSERVATION",NA,2019,"2423910802","Brassica napus","BRANAP"
NA,"Brassica napus subsp. napus","SE",20.300488,63.719313,"2428007101","HUMAN_OBSERVATION",NA,2019,"2428007101","Brassica napus","BRANAP"
NA,"Brassica napus subsp. napus","SE",20.292161,63.728185,"2428151101","HUMAN_OBSERVATION",NA,2019,"2428151101","Brassica napus","BRANAP"
NA,"Brassica napus subsp. napus","SE",20.289619,63.738088,"2428165101","HUMAN_OBSERVATION",NA,2019,"2428165101","Brassica napus","BRANAP"
NA,"Brassica napus L.","NZ",172.580585,-43.599645,"2429294229","HUMAN_OBSERVATION",NA,2019,"2429294229","Brassica napus","BRANAP"
NA,"Brassica napus L.","RU",20.508768,54.936508,"2447961330","HUMAN_OBSERVATION",NA,2019,"2447961330","Brassica napus","BRANAP"
NA,"Brassica napus L.","NO",6.322038,62.4644,"2467939532","HUMAN_OBSERVATION",NA,2019,"2467939532","Brassica napus","BRANAP"
NA,"Brassica napus L.","GB",-3.12359,53.1768,"2536798201","HUMAN_OBSERVATION",NA,2019,"2536798201","Brassica napus","BRANAP"
NA,"Brassica napus L.","RU",158.246078,53.088818,"2557750389","HUMAN_OBSERVATION",NA,2019,"2557750389","Brassica napus","BRANAP"
NA,"Brassica napus L.","BE",2.70337,50.88495,"2573319581","HUMAN_OBSERVATION",NA,2019,"2573319581","Brassica napus","BRANAP"
NA,"Brassica napus subsp. napus","SE",16.380671,56.453289,"2425974011","HUMAN_OBSERVATION",NA,2019,"2425974011","Brassica napus","BRANAP"
NA,"Brassica napus subsp. napus","SE",16.434445,56.587498,"2426114005","HUMAN_OBSERVATION",NA,2019,"2426114005","Brassica napus","BRANAP"
NA,"Brassica napus subsp. napus","SE",16.681868,56.668571,"2426222986","HUMAN_OBSERVATION",NA,2019,"2426222986","Brassica napus","BRANAP"
NA,"Brassica napus subsp. napus","SE",12.051906,57.645361,"2426267982","HUMAN_OBSERVATION",NA,2019,"2426267982","Brassica napus","BRANAP"
NA,"Brassica napus subsp. napus","SE",12.053029,57.644755,"2427969149","HUMAN_OBSERVATION",NA,2019,"2427969149","Brassica napus","BRANAP"
NA,"Brassica napus subsp. napus","SE",14.156658,55.766403,"2428075136","HUMAN_OBSERVATION",NA,2019,"2428075136","Brassica napus","BRANAP"
NA,"Brassica napus L.","DE",8.687675,50.604336,"2429399763","HUMAN_OBSERVATION",NA,2019,"2429399763","Brassica napus","BRANAP"
NA,"Brassica napus subsp. napus","SE",14.981644,59.520219,"2447437281","HUMAN_OBSERVATION",NA,2019,"2447437281","Brassica napus","BRANAP"
NA,"Brassica napus L.","NZ",172.643082,-43.570385,"2447967751","HUMAN_OBSERVATION",NA,2019,"2447967751","Brassica napus","BRANAP"
NA,"Brassica napus L.","CA",-113.511704,53.547906,"2451597540","HUMAN_OBSERVATION",NA,2019,"2451597540","Brassica napus","BRANAP"
NA,"Brassica napus L.","AT",16.028565,48.540646,"2579237706","HUMAN_OBSERVATION",NA,2019,"2579237706","Brassica napus","BRANAP"
NA,"Brassica napus L.","DE",9.900763,51.006596,"2465138268","HUMAN_OBSERVATION",NA,2019,"2465138268","Brassica napus","BRANAP"
NA,"Brassica napus subsp. napus","NZ",-176.553338,-43.953137,"2465151521","HUMAN_OBSERVATION",NA,2019,"2465151521","Brassica napus","BRANAP"
NA,"Brassica napus subsp. rapifera Metzg. ex Sinskaya","NZ",-176.545846,-43.952303,"2465180799","HUMAN_OBSERVATION",NA,2019,"2465180799","Brassica napus","BRANAP"
NA,"Brassica napus L.","NZ",171.199086,-44.494795,"2529253158","HUMAN_OBSERVATION",NA,2019,"2529253158","Brassica napus","BRANAP"
NA,"Brassica napus L.","AR",-58.711716,-33.299867,"2573970372","HUMAN_OBSERVATION",NA,2019,"2573970372","Brassica napus","BRANAP"
NA,"Brassica napus L.","DE",9.936572,51.014259,"2518137052","HUMAN_OBSERVATION",NA,2019,"2518137052","Brassica napus","BRANAP"
NA,"Brassica napus subsp. napus","SE",18.083033,59.296194,"2533161186","HUMAN_OBSERVATION",NA,2019,"2533161186","Brassica napus","BRANAP"
NA,"Brassica napus L.","UY",-58.023258,-32.522912,"2573911324","HUMAN_OBSERVATION",NA,2019,"2573911324","Brassica napus","BRANAP"
NA,"Brassica napus subsp. napus","SE",16.424033,56.577178,"1821270869","HUMAN_OBSERVATION",NA,2018,"1821270869","Brassica napus","BRANAP"
NA,"Brassica napus L.","BE",5.53555,50.998,"2565861411","HUMAN_OBSERVATION",NA,2018,"2565861411","Brassica napus","BRANAP"
NA,"Brassica napus L.","MX",-99.129774,19.670964,"2239058191","HUMAN_OBSERVATION",NA,2018,"2239058191","Brassica napus","BRANAP"
NA,"Brassica napus L.","BE",4.76837,50.4489,"2270392624","HUMAN_OBSERVATION",NA,2018,"2270392624","Brassica napus","BRANAP"
NA,"Brassica napus L.","BE",5.59193,50.63452,"1836702428","HUMAN_OBSERVATION",NA,2018,"1836702428","Brassica napus","BRANAP"
NA,"Brassica napus L.","BE",5.4565,50.77056,"2235250043","HUMAN_OBSERVATION",NA,2018,"2235250043","Brassica napus","BRANAP"
NA,"Brassica napus L.","BE",4.42025,51.24565,"2235250118","HUMAN_OBSERVATION",NA,2018,"2235250118","Brassica napus","BRANAP"
NA,"Brassica napus L.","BE",4.42024,51.24571,"2235250122","HUMAN_OBSERVATION",NA,2018,"2235250122","Brassica napus","BRANAP"
NA,"Brassica napus L.","BE",4.42023,51.24564,"2235250144","HUMAN_OBSERVATION",NA,2018,"2235250144","Brassica napus","BRANAP"
NA,"Brassica napus L.","BE",4.42025,51.2456,"2235250236","HUMAN_OBSERVATION",NA,2018,"2235250236","Brassica napus","BRANAP"
NA,"Brassica napus L.","BE",4.42024,51.24575,"2235250346","HUMAN_OBSERVATION",NA,2018,"2235250346","Brassica napus","BRANAP"
NA,"Brassica napus L.","MX",-99.046555,20.208723,"2238771658","HUMAN_OBSERVATION",NA,2018,"2238771658","Brassica napus","BRANAP"
NA,"Brassica napus L.","EC",-78.724942,-1.915003,"2459990397","HUMAN_OBSERVATION",NA,2018,"2459990397","Brassica napus","BRANAP"
NA,"Brassica napus L.","FR",-0.21448,44.60735,"2510892280","HUMAN_OBSERVATION",NA,2018,"2510892280","Brassica napus","BRANAP"
NA,"Brassica napus L.","GB",-2.6113,51.324,"2539709690","HUMAN_OBSERVATION",NA,2018,"2539709690","Brassica napus","BRANAP"
NA,"Brassica napus var. napus","FR",4.95132,45.06806,"1838183158","HUMAN_OBSERVATION",NA,2018,"1838183158","Brassica napus","BRANAP"
NA,"Brassica napus L.","FR",1.37838,43.64205,"1838934126","HUMAN_OBSERVATION",NA,2018,"1838934126","Brassica napus","BRANAP"
NA,"Brassica napus L.","FR",-2.08094,47.6556,"1838934127","HUMAN_OBSERVATION",NA,2018,"1838934127","Brassica napus","BRANAP"
NA,"Brassica napus L.","DE",6.627252,50.704868,"1838949800","HUMAN_OBSERVATION",NA,2018,"1838949800","Brassica napus","BRANAP"
NA,"Brassica napus L.","DE",9.013031,50.830833,"1838949813","HUMAN_OBSERVATION",NA,2018,"1838949813","Brassica napus","BRANAP"
NA,"Brassica napus L.","IT",12.227544,44.517687,"1839243145","HUMAN_OBSERVATION",NA,2018,"1839243145","Brassica napus","BRANAP"
NA,"Brassica napus L.","US",-73.991372,40.776447,"1847426835","HUMAN_OBSERVATION",NA,2018,"1847426835","Brassica napus","BRANAP"
NA,"Brassica napus subsp. napus","BE",5.52789,50.91265,"1913365547","HUMAN_OBSERVATION",NA,2018,"1913365547","Brassica napus","BRANAP"
NA,"Brassica napus subsp. napus","BE",5.37053,50.86914,"1913365549","HUMAN_OBSERVATION",NA,2018,"1913365549","Brassica napus","BRANAP"
NA,"Brassica napus L.","DE",10.46,50.17,"1946843588","HUMAN_OBSERVATION",NA,2018,"1946843588","Brassica napus","BRANAP"
NA,"Brassica napus L.","DE",10.29,50.07,"1946843600","HUMAN_OBSERVATION",NA,2018,"1946843600","Brassica napus","BRANAP"
NA,"Brassica napus L.","DE",10.21,50.32,"1946843651","HUMAN_OBSERVATION",NA,2018,"1946843651","Brassica napus","BRANAP"
NA,"Brassica napus L.","DE",10.37,50.02,"1946843688","HUMAN_OBSERVATION",NA,2018,"1946843688","Brassica napus","BRANAP"
NA,"Brassica napus L.","DE",10.29,50.02,"1946843698","HUMAN_OBSERVATION",NA,2018,"1946843698","Brassica napus","BRANAP"
NA,"Brassica napus L.","DE",10.21,49.97,"1946843708","HUMAN_OBSERVATION",NA,2018,"1946843708","Brassica napus","BRANAP"
NA,"Brassica napus L.","DE",10.54,50.02,"1946843721","HUMAN_OBSERVATION",NA,2018,"1946843721","Brassica napus","BRANAP"
NA,"Brassica napus L.","DE",10.29,49.97,"1946843726","HUMAN_OBSERVATION",NA,2018,"1946843726","Brassica napus","BRANAP"
NA,"Brassica napus L.","DE",10.37,49.92,"1946843746","HUMAN_OBSERVATION",NA,2018,"1946843746","Brassica napus","BRANAP"
NA,"Brassica napus L.","DE",13.12,48.42,"1946843781","HUMAN_OBSERVATION",NA,2018,"1946843781","Brassica napus","BRANAP"
NA,"Brassica napus L.","DE",10.37,49.97,"1946843815","HUMAN_OBSERVATION",NA,2018,"1946843815","Brassica napus","BRANAP"
NA,"Brassica napus L.","DE",10.46,49.97,"1946843827","HUMAN_OBSERVATION",NA,2018,"1946843827","Brassica napus","BRANAP"
